fileId1,fileId2,similarity
387,198,89.78494623655914
211,89,88.80994671403198
211,109,87.25314183123878
249,148,79.89778534923339
246,196,97.30290456431536
526,322,81.53310104529616
373,144,81.18466898954703
526,354,78.8659793814433
333,101,80.35087719298247
211,156,84.4731977818854
568,526,78.58376511226253
440,352,77.96901893287436
390,333,76.23089983022071
389,211,85.54913294797689
148,50,78.57142857142857
148,93,84.09961685823755
225,198,83.14393939393939
430,387,78.53309481216458
109,89,80.81180811808119
156,89,82.50950570342205
526,513,79.48717948717949
290,144,76.74418604651163
394,186,77.43682310469315
318,148,83.10679611650485
125,89,77.49546279491834
450,117,78.41328413284133
317,125,76.21621621621621
156,109,81.15384615384616
154,148,81.8359375
448,411,78.38345864661655
93,50,76.85185185185185
387,225,86.82008368200836
411,148,76.21722846441948
360,198,79.6844181459566
154,93,81.70731707317073
411,399,77.15930902111324
389,109,80.52208835341365
448,373,78.62745098039215
530,50,78.27788649706457
221,117,89.8876404494382
389,89,78.76984126984127
290,211,76.50485436893204
172,92,82.73684210526315
280,204,79.39393939393939
411,318,76.52859960552269
401,372,98.72773536895674
145,50,78.02874743326488
529,280,76.30522088353415
308,149,93.12039312039312
318,93,76.36363636363637
389,156,78.42323651452283
354,221,77.30061349693251
213,204,78.54166666666667
528,266,87.47099767981439
260,239,77.20739219712526
354,322,77.80082987551867
513,354,81.71806167400881
360,225,86.65105386416862
529,239,80.04338394793926
373,155,76.56903765690377
387,360,79.64989059080962
210,196,78.13852813852814
579,82,100.0
239,204,78.38427947598254
460,147,87.53056234718827
246,210,78.0701754385965
467,373,78.0701754385965
529,204,81.60919540229885
260,204,76.57266811279827
529,260,76.07758620689656
296,210,85.74938574938575
449,277,86.96741854636592
185,66,83.7378640776699
316,145,80.14018691588785
354,117,76.68161434977578
262,185,78.39080459770115
274,196,78.57142857142857
274,246,79.67289719626169
527,290,76.8018018018018
55,1,86.70076726342711
272,11,88.62433862433863
324,272,86.30490956072352
296,246,76.81498829039812
530,145,77.85714285714286
262,66,82.95165394402035
440,210,78.64077669902912
272,204,78.72860635696821
383,272,79.65260545905707
274,210,78.18627450980392
227,225,76.86746987951807
296,274,84.1688654353562
529,324,77.23970944309927
296,73,83.6842105263158
549,528,76.99757869249395
549,449,78.30423940149626
495,53,81.88976377952756
440,327,78.14070351758794
204,11,77.0573566084788
324,11,81.53034300791556
360,227,78.42639593908629
274,73,80.31496062992126
440,296,79.37336814621409
534,66,77.6923076923077
324,171,78.38541666666666
296,55,76.21483375959079
203,11,81.81818181818183
272,203,78.97574123989219
440,274,76.04166666666666
171,11,76.8
320,184,78.2016348773842
324,203,77.15053763440861
272,59,79.44444444444444
445,223,78.02197802197803
203,171,76.90217391304348
166,78,91.15646258503402
261,24,80.4416403785489
122,24,78.7375415282392
166,24,76.64473684210526
122,61,77.89115646258503
166,61,76.76767676767676
362,122,76.6891891891892
166,122,77.93594306049823
